"variable" "activity" "subjectid" "average"
"6947" "timeaccelerationjerkmeanZ" "walking" "17" 0.0243753334442623
"6948" "timeaccelerationjerkmeanZ" "walking" "18" 0.010685091
"6949" "timeaccelerationjerkmeanZ" "walking" "19" -0.0327528722288462
"6950" "timeaccelerationjerkmeanZ" "walking" "20" 0.00634457223529412
"6951" "timeaccelerationjerkmeanZ" "walking" "21" -0.0101813421307692
"6952" "timeaccelerationjerkmeanZ" "walking" "22" 0.00443691445434783
"6953" "timeaccelerationjerkmeanZ" "walking" "23" -0.00190810641525424
"6954" "timeaccelerationjerkmeanZ" "walking" "24" -0.0116401387758621
"6955" "timeaccelerationjerkmeanZ" "walking" "25" -0.00335098680675676
"6956" "timeaccelerationjerkmeanZ" "walking" "26" -0.00618305784355932
"6957" "timeaccelerationjerkmeanZ" "walking" "27" -0.020752327245614
"6958" "timeaccelerationjerkmeanZ" "walking" "28" -0.00762915201666667
"6959" "timeaccelerationjerkmeanZ" "walking" "29" 0.00941547304716981
"6960" "timeaccelerationjerkmeanZ" "walking" "30" -0.00739534236
"6961" "timeaccelerationjerkmeanZ" "walkingdownstairs" "1" -0.0109719730183673
"6962" "timeaccelerationjerkmeanZ" "walkingdownstairs" "2" -0.0209351677765957
"6963" "timeaccelerationjerkmeanZ" "walkingdownstairs" "3" -0.00202727978142857
"6964" "timeaccelerationjerkmeanZ" "walkingdownstairs" "4" -0.00729137766444444
"6965" "timeaccelerationjerkmeanZ" "walkingdownstairs" "5" 0.0213397664446809
"6966" "timeaccelerationjerkmeanZ" "walkingdownstairs" "6" -0.00932470617291667
"6967" "timeaccelerationjerkmeanZ" "walkingdownstairs" "7" -0.0160390392510638
"6968" "timeaccelerationjerkmeanZ" "walkingdownstairs" "8" -0.0394356157631579
"6969" "timeaccelerationjerkmeanZ" "walkingdownstairs" "9" 0.00262568854761905
"6970" "timeaccelerationjerkmeanZ" "walkingdownstairs" "10" 0.000152617173684209
"6971" "timeaccelerationjerkmeanZ" "walkingdownstairs" "11" -0.0225208905847826
"6972" "timeaccelerationjerkmeanZ" "walkingdownstairs" "12" 0.00485262425869565
"6973" "timeaccelerationjerkmeanZ" "walkingdownstairs" "13" -0.0252977670276596
"6974" "timeaccelerationjerkmeanZ" "walkingdownstairs" "14" 0.0104952601188889
"6975" "timeaccelerationjerkmeanZ" "walkingdownstairs" "15" -0.0100212901547619
"6976" "timeaccelerationjerkmeanZ" "walkingdownstairs" "16" -0.029312256293617
"6977" "timeaccelerationjerkmeanZ" "walkingdownstairs" "17" -0.00939838078195652
"6978" "timeaccelerationjerkmeanZ" "walkingdownstairs" "18" -0.01417699182
"6979" "timeaccelerationjerkmeanZ" "walkingdownstairs" "19" -0.00955202497435897
"6980" "timeaccelerationjerkmeanZ" "walkingdownstairs" "20" -0.00253482149777778
"6981" "timeaccelerationjerkmeanZ" "walkingdownstairs" "21" -0.0125551085533333
"6982" "timeaccelerationjerkmeanZ" "walkingdownstairs" "22" 0.0112499015
"6983" "timeaccelerationjerkmeanZ" "walkingdownstairs" "23" -0.000982717101851849
"6984" "timeaccelerationjerkmeanZ" "walkingdownstairs" "24" -0.00846915857363636
"6985" "timeaccelerationjerkmeanZ" "walkingdownstairs" "25" -0.0113348791672414
"6986" "timeaccelerationjerkmeanZ" "walkingdownstairs" "26" -0.01189114264
"6987" "timeaccelerationjerkmeanZ" "walkingdownstairs" "27" -0.00985034750909091
"6988" "timeaccelerationjerkmeanZ" "walkingdownstairs" "28" 0.00123950141304348
"6989" "timeaccelerationjerkmeanZ" "walkingdownstairs" "29" -0.0140642983104167
"6990" "timeaccelerationjerkmeanZ" "walkingdownstairs" "30" -0.0118301423032258
"6991" "timeaccelerationjerkmeanZ" "walkingupstairs" "1" -0.0455625449113208
"6992" "timeaccelerationjerkmeanZ" "walkingupstairs" "2" 0.01948143925
"6993" "timeaccelerationjerkmeanZ" "walkingupstairs" "3" 0.0208205538101695
"6994" "timeaccelerationjerkmeanZ" "walkingupstairs" "4" 0.00340280836730769
"6995" "timeaccelerationjerkmeanZ" "walkingupstairs" "5" -0.025590953282766
"6996" "timeaccelerationjerkmeanZ" "walkingupstairs" "6" -0.00237816579411765
"6997" "timeaccelerationjerkmeanZ" "walkingupstairs" "7" -7.4519666666666e-05
"6998" "timeaccelerationjerkmeanZ" "walkingupstairs" "8" -0.0674583919268293
"6999" "timeaccelerationjerkmeanZ" "walkingupstairs" "9" 0.00766046602367347
"7000" "timeaccelerationjerkmeanZ" "walkingupstairs" "10" -0.0513375831851064
"7001" "timeaccelerationjerkmeanZ" "walkingupstairs" "11" -0.0151463896833333
"7002" "timeaccelerationjerkmeanZ" "walkingupstairs" "12" 0.00906662793461539
"7003" "timeaccelerationjerkmeanZ" "walkingupstairs" "13" -0.0254126299290909
"7004" "timeaccelerationjerkmeanZ" "walkingupstairs" "14" 0.00344199486481481
"7005" "timeaccelerationjerkmeanZ" "walkingupstairs" "15" -0.00525879898958333
"7006" "timeaccelerationjerkmeanZ" "walkingupstairs" "16" 0.0380533591627451
"7007" "timeaccelerationjerkmeanZ" "walkingupstairs" "17" 0.00759533846458334
"7008" "timeaccelerationjerkmeanZ" "walkingupstairs" "18" 0.0093589662862069
"7009" "timeaccelerationjerkmeanZ" "walkingupstairs" "19" 0.0316681980575
"7010" "timeaccelerationjerkmeanZ" "walkingupstairs" "20" -0.024542099304902
"7011" "timeaccelerationjerkmeanZ" "walkingupstairs" "21" -0.0360115472978723
"7012" "timeaccelerationjerkmeanZ" "walkingupstairs" "22" -0.033616970907381
"7013" "timeaccelerationjerkmeanZ" "walkingupstairs" "23" 0.0159234167843137
"7014" "timeaccelerationjerkmeanZ" "walkingupstairs" "24" -0.0132353651798305
"7015" "timeaccelerationjerkmeanZ" "walkingupstairs" "25" -0.0116906813498462
"7016" "timeaccelerationjerkmeanZ" "walkingupstairs" "26" -0.0117089275472727
"7017" "timeaccelerationjerkmeanZ" "walkingupstairs" "27" 0.0067467910745098
"7018" "timeaccelerationjerkmeanZ" "walkingupstairs" "28" 0.00749081657058823
"7019" "timeaccelerationjerkmeanZ" "walkingupstairs" "29" -0.0290713871612245
"7020" "timeaccelerationjerkmeanZ" "walkingupstairs" "30" 0.0161506198923077
"7021" "timeaccelerationjerkstandarddeviationX" "laying" "1" -0.958482112
"7022" "timeaccelerationjerkstandarddeviationX" "laying" "2" -0.98587216875
"7023" "timeaccelerationjerkstandarddeviationX" "laying" "3" -0.98087931483871
"7024" "timeaccelerationjerkstandarddeviationX" "laying" "4" -0.978302781111111
"7025" "timeaccelerationjerkstandarddeviationX" "laying" "5" -0.983307862115385
"7026" "timeaccelerationjerkstandarddeviationX" "laying" "6" -0.966341054736842
"7027" "timeaccelerationjerkstandarddeviationX" "laying" "7" -0.980977756153846
"7028" "timeaccelerationjerkstandarddeviationX" "laying" "8" -0.973253042222222
"7029" "timeaccelerationjerkstandarddeviationX" "laying" "9" -0.9647404702
"7030" "timeaccelerationjerkstandarddeviationX" "laying" "10" -0.978007466724138
"7031" "timeaccelerationjerkstandarddeviationX" "laying" "11" -0.985259108596491
"7032" "timeaccelerationjerkstandarddeviationX" "laying" "12" -0.969276283333333
"7033" "timeaccelerationjerkstandarddeviationX" "laying" "13" -0.98541995
"7034" "timeaccelerationjerkstandarddeviationX" "laying" "14" -0.971473557058824
"7035" "timeaccelerationjerkstandarddeviationX" "laying" "15" -0.981739386805556
"7036" "timeaccelerationjerkstandarddeviationX" "laying" "16" -0.988416723857143
"7037" "timeaccelerationjerkstandarddeviationX" "laying" "17" -0.981489017183099
"7038" "timeaccelerationjerkstandarddeviationX" "laying" "18" -0.985921071076923
"7039" "timeaccelerationjerkstandarddeviationX" "laying" "19" -0.983605223493976
"7040" "timeaccelerationjerkstandarddeviationX" "laying" "20" -0.984270728235294
"7041" "timeaccelerationjerkstandarddeviationX" "laying" "21" -0.984826520888889
"7042" "timeaccelerationjerkstandarddeviationX" "laying" "22" -0.970355191527778
"7043" "timeaccelerationjerkstandarddeviationX" "laying" "23" -0.986360446805556
"7044" "timeaccelerationjerkstandarddeviationX" "laying" "24" -0.98636543375
"7045" "timeaccelerationjerkstandarddeviationX" "laying" "25" -0.973323412328767
"7046" "timeaccelerationjerkstandarddeviationX" "laying" "26" -0.989315824868421
"7047" "timeaccelerationjerkstandarddeviationX" "laying" "27" -0.986471899324324
"7048" "timeaccelerationjerkstandarddeviationX" "laying" "28" -0.9801647165
"7049" "timeaccelerationjerkstandarddeviationX" "laying" "29" -0.99200598942029
"7050" "timeaccelerationjerkstandarddeviationX" "laying" "30" -0.977463775571429
"7051" "timeaccelerationjerkstandarddeviationX" "sitting" "1" -0.986430711276596
"7052" "timeaccelerationjerkstandarddeviationX" "sitting" "2" -0.988055854130435
"7053" "timeaccelerationjerkstandarddeviationX" "sitting" "3" -0.974467390384615
"7054" "timeaccelerationjerkstandarddeviationX" "sitting" "4" -0.9767421962
"7055" "timeaccelerationjerkstandarddeviationX" "sitting" "5" -0.975204850227273
"7056" "timeaccelerationjerkstandarddeviationX" "sitting" "6" -0.969929476363636
"7057" "timeaccelerationjerkstandarddeviationX" "sitting" "7" -0.982158098125
"7058" "timeaccelerationjerkstandarddeviationX" "sitting" "8" -0.985188753695652
"7059" "timeaccelerationjerkstandarddeviationX" "sitting" "9" -0.9645358564
"7060" "timeaccelerationjerkstandarddeviationX" "sitting" "10" -0.988946414074074
"7061" "timeaccelerationjerkstandarddeviationX" "sitting" "11" -0.980335163584906
"7062" "timeaccelerationjerkstandarddeviationX" "sitting" "12" -0.976494200784314
"7063" "timeaccelerationjerkstandarddeviationX" "sitting" "13" -0.992827264081633
"7064" "timeaccelerationjerkstandarddeviationX" "sitting" "14" -0.980890655185185
"7065" "timeaccelerationjerkstandarddeviationX" "sitting" "15" -0.988162333898305
"7066" "timeaccelerationjerkstandarddeviationX" "sitting" "16" -0.990861134782609
"7067" "timeaccelerationjerkstandarddeviationX" "sitting" "17" -0.99434060296875
"7068" "timeaccelerationjerkstandarddeviationX" "sitting" "18" -0.991624662105263
"7069" "timeaccelerationjerkstandarddeviationX" "sitting" "19" -0.987043285479452
"7070" "timeaccelerationjerkstandarddeviationX" "sitting" "20" -0.982078229242424
"7071" "timeaccelerationjerkstandarddeviationX" "sitting" "21" -0.989439392235294
"7072" "timeaccelerationjerkstandarddeviationX" "sitting" "22" -0.981664149193548
"7073" "timeaccelerationjerkstandarddeviationX" "sitting" "23" -0.984561803823529
"7074" "timeaccelerationjerkstandarddeviationX" "sitting" "24" -0.988564382205882
"7075" "timeaccelerationjerkstandarddeviationX" "sitting" "25" -0.992278621692308
"7076" "timeaccelerationjerkstandarddeviationX" "sitting" "26" -0.99225839525641
"7077" "timeaccelerationjerkstandarddeviationX" "sitting" "27" -0.990658097857143
"7078" "timeaccelerationjerkstandarddeviationX" "sitting" "28" -0.976286679444444
"7079" "timeaccelerationjerkstandarddeviationX" "sitting" "29" -0.993525560333333
"7080" "timeaccelerationjerkstandarddeviationX" "sitting" "30" -0.988864577419355
"7081" "timeaccelerationjerkstandarddeviationX" "standing" "1" -0.994604542264151
"7082" "timeaccelerationjerkstandarddeviationX" "standing" "2" -0.981085715555556
"7083" "timeaccelerationjerkstandarddeviationX" "standing" "3" -0.957086489344262
"7084" "timeaccelerationjerkstandarddeviationX" "standing" "4" -0.972586541964286
"7085" "timeaccelerationjerkstandarddeviationX" "standing" "5" -0.962647080178571
"7086" "timeaccelerationjerkstandarddeviationX" "standing" "6" -0.973132635789474
"7087" "timeaccelerationjerkstandarddeviationX" "standing" "7" -0.976403544716981
"7088" "timeaccelerationjerkstandarddeviationX" "standing" "8" -0.989198879814815
"7089" "timeaccelerationjerkstandarddeviationX" "standing" "9" -0.969973398888889
"7090" "timeaccelerationjerkstandarddeviationX" "standing" "10" -0.964311490454545
"7091" "timeaccelerationjerkstandarddeviationX" "standing" "11" -0.992527404255319
"7092" "timeaccelerationjerkstandarddeviationX" "standing" "12" -0.972440195081967
"7093" "timeaccelerationjerkstandarddeviationX" "standing" "13" -0.987636104210526
"7094" "timeaccelerationjerkstandarddeviationX" "standing" "14" -0.978248526
"7095" "timeaccelerationjerkstandarddeviationX" "standing" "15" -0.985459068490566
"7096" "timeaccelerationjerkstandarddeviationX" "standing" "16" -0.991026497435897
"7097" "timeaccelerationjerkstandarddeviationX" "standing" "17" -0.992094005512821
"7098" "timeaccelerationjerkstandarddeviationX" "standing" "18" -0.989436673835616
"7099" "timeaccelerationjerkstandarddeviationX" "standing" "19" -0.984792035205479
"7100" "timeaccelerationjerkstandarddeviationX" "standing" "20" -0.959528332191781
"7101" "timeaccelerationjerkstandarddeviationX" "standing" "21" -0.97706335011236
"7102" "timeaccelerationjerkstandarddeviationX" "standing" "22" -0.975639080634921
"7103" "timeaccelerationjerkstandarddeviationX" "standing" "23" -0.983141958970588
"7104" "timeaccelerationjerkstandarddeviationX" "standing" "24" -0.980573836811594
"7105" "timeaccelerationjerkstandarddeviationX" "standing" "25" -0.988312658378378
"7106" "timeaccelerationjerkstandarddeviationX" "standing" "26" -0.990498355
"7107" "timeaccelerationjerkstandarddeviationX" "standing" "27" -0.987628362
"7108" "timeaccelerationjerkstandarddeviationX" "standing" "28" -0.968604559620253
"7109" "timeaccelerationjerkstandarddeviationX" "standing" "29" -0.993652820615385
"7110" "timeaccelerationjerkstandarddeviationX" "standing" "30" -0.968430745254237
"7111" "timeaccelerationjerkstandarddeviationX" "walking" "1" -0.113615602435789
"7112" "timeaccelerationjerkstandarddeviationX" "walking" "2" -0.277530462620339
"7113" "timeaccelerationjerkstandarddeviationX" "walking" "3" -0.26867964387931
"7114" "timeaccelerationjerkstandarddeviationX" "walking" "4" -0.297042612533333
"7115" "timeaccelerationjerkstandarddeviationX" "walking" "5" -0.302891024625
"7116" "timeaccelerationjerkstandarddeviationX" "walking" "6" -0.132784766936842
"7117" "timeaccelerationjerkstandarddeviationX" "walking" "7" -0.346026226140351
"7118" "timeaccelerationjerkstandarddeviationX" "walking" "8" -0.2586886278125
"7119" "timeaccelerationjerkstandarddeviationX" "walking" "9" -0.206733787961538
"7120" "timeaccelerationjerkstandarddeviationX" "walking" "10" -0.0521991013207547
"7121" "timeaccelerationjerkstandarddeviationX" "walking" "11" -0.428516343559322
"7122" "timeaccelerationjerkstandarddeviationX" "walking" "12" -0.01350661106
"7123" "timeaccelerationjerkstandarddeviationX" "walking" "13" -0.220910068015789
"7124" "timeaccelerationjerkstandarddeviationX" "walking" "14" -0.454497019661017
"7125" "timeaccelerationjerkstandarddeviationX" "walking" "15" -0.373217585
"7126" "timeaccelerationjerkstandarddeviationX" "walking" "16" -0.396223738431373
"7127" "timeaccelerationjerkstandarddeviationX" "walking" "17" -0.355492635409836
"7128" "timeaccelerationjerkstandarddeviationX" "walking" "18" -0.368056913928571
"7129" "timeaccelerationjerkstandarddeviationX" "walking" "19" 0.110306729315577
"7130" "timeaccelerationjerkstandarddeviationX" "walking" "20" -0.090645041854902
"7131" "timeaccelerationjerkstandarddeviationX" "walking" "21" -0.114888873837692
"7132" "timeaccelerationjerkstandarddeviationX" "walking" "22" 0.0358787094391304
"7133" "timeaccelerationjerkstandarddeviationX" "walking" "23" -0.229328122305085
"7134" "timeaccelerationjerkstandarddeviationX" "walking" "24" -0.485863255344828
"7135" "timeaccelerationjerkstandarddeviationX" "walking" "25" -0.607620931621622
"7136" "timeaccelerationjerkstandarddeviationX" "walking" "26" -0.328452881355932
"7137" "timeaccelerationjerkstandarddeviationX" "walking" "27" -0.316184021578947
"7138" "timeaccelerationjerkstandarddeviationX" "walking" "28" -0.335700184259259
"7139" "timeaccelerationjerkstandarddeviationX" "walking" "29" -0.22143354279434
"7140" "timeaccelerationjerkstandarddeviationX" "walking" "30" -0.374400941384615
"7141" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "1" -0.012283860544898
"7142" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "2" 0.147249143238298
"7143" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "3" -0.0858010042244898
"7144" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "4" -0.145759708684667
"7145" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "5" 0.0322415501638298
"7146" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "6" 0.165271070858333
"7147" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "7" 0.0285033927287234
"7148" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "8" 0.250143724521053
"7149" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "9" 0.017623342197619
"7150" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "10" 0.223275806105263
"7151" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "11" -0.0834212653347826
"7152" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "12" 0.00631914373913043
"7153" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "13" -0.0740908045319149
"7154" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "14" 0.0129597549231111
"7155" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "15" 0.134593836190476
"7156" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "16" -0.101186926595745
"7157" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "17" -0.103436471413043
"7158" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "18" -0.387223932363636
"7159" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "19" 0.544273037307692
"7160" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "20" -0.135699627468889
"7161" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "21" 0.00214655719111111
"7162" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "22" 0.0869139849722222
"7163" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "23" 0.198947061775926
"7164" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "24" -0.337218894
"7165" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "25" -0.501968387931034
"7166" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "26" -0.128111641206
"7167" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "27" -0.00358338882727273
"7168" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "28" -0.0167652227782609
"7169" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "29" -0.023952574044375
"7170" "timeaccelerationjerkstandarddeviationX" "walkingdownstairs" "30" -0.226643901120968
"7171" "timeaccelerationjerkstandarddeviationX" "walkingupstairs" "1" -0.446843887735849
"7172" "timeaccelerationjerkstandarddeviationX" "walkingupstairs" "2" -0.276121886479167
"7173" "timeaccelerationjerkstandarddeviationX" "walkingupstairs" "3" -0.458364616949153
"7174" "timeaccelerationjerkstandarddeviationX" "walkingupstairs" "4" -0.380488027307692
"7175" "timeaccelerationjerkstandarddeviationX" "walkingupstairs" "5" -0.223896564340426
"7176" "timeaccelerationjerkstandarddeviationX" "walkingupstairs" "6" -0.180301156098039
"7177" "timeaccelerationjerkstandarddeviationX" "walkingupstairs" "7" -0.415153115882353
